application_id,customer_id,application_date,decision,approved_amount,decision_score,reason_code
2892,3068,2024-11-11,approved,552.1056942179462,718.2726736592504,
7415,3069,2025-09-20,approved,504.112933396826,755.016148300293,
2407,3072,2024-10-18,approved,256.8758452408317,589.4408238191279,
3381,3074,2024-12-02,approved,383.4202216448226,708.1734929302513,
3681,3075,2025-01-20,approved,259.6606544146761,723.3553176852943,
2760,3077,2024-11-08,approved,556.332791351159,693.0791822911394,
5971,3078,2025-07-21,approved,862.4787257171605,798.2746786538801,
4155,3079,2025-02-24,approved,836.3641078057505,769.578047971753,
2123,3081,2024-08-26,approved,699.869030064709,706.6734700239703,
1593,3087,2024-07-13,approved,268.80184654772563,697.500839881319,
1199,3089,2024-04-05,approved,582.6845077735833,701.777764421807,
2187,3090,2024-09-08,approved,305.5948969285808,634.9780078621931,
5576,3091,2025-05-29,approved,937.2543413739464,735.4780687922885,
2000,3093,2024-08-29,approved,382.9819730852892,738.8949231423936,
5041,3096,2025-05-03,approved,505.5787291009786,726.4580954200737,
1514,3097,2024-06-12,approved,481.59766852608914,746.004358310149,
1516,3100,2024-06-04,approved,535.553646744355,750.0317841387323,
2511,3101,2024-10-04,approved,341.95074370960856,803.55262754901,
3453,3102,2025-01-04,approved,483.4890345430384,708.4712617946552,
3290,3103,2024-12-14,approved,292.548430830051,635.5506450974401,
1634,3104,2024-07-16,approved,630.0482807793285,776.1636193679639,
3416,3106,2024-12-01,approved,585.2863273655253,691.5145130087596,
3952,3110,2025-02-22,approved,1218.962265646721,742.1060752666573,
1478,3113,2024-06-03,approved,411.6220179339057,605.4839834655555,
1991,3114,2024-07-31,approved,891.1106753137398,747.8637614180859,
2753,3118,2024-10-31,approved,920.3883842174336,759.4555126722723,
6043,3120,2025-07-09,approved,678.8060580395927,806.9641588744555,
7181,3121,2025-09-15,approved,309.688185189812,850.0,
4386,3125,2025-03-12,approved,1249.0247284890784,829.1139903790015,
9554,3126,2025-12-11,approved,487.60560784615785,672.6618960288406,
5651,3127,2025-06-16,approved,738.4405184629284,789.6341463603053,
8393,3130,2025-11-15,approved,235.89344568446165,653.7447884511714,
4163,3134,2025-03-09,approved,208.8867535512561,650.0126405424451,
8829,3140,2025-10-26,approved,376.51808846672566,781.3318285208009,
4387,3142,2025-03-14,approved,237.30935782512893,612.1823606223991,
1533,3144,2024-06-03,approved,667.4049752778154,846.1548291654905,
1782,3148,2024-07-25,approved,765.3096728190276,746.7964763115388,
4047,3149,2025-02-08,approved,715.2876757646137,754.4083201304051,
4361,3150,2025-02-24,approved,756.8683130508364,772.9948815535372,
2224,3151,2024-09-20,approved,641.0848554077787,822.3523140634843,
4292,3153,2025-03-13,approved,647.8422195290956,789.6005325043861,
4200,3160,2025-03-22,approved,810.5550200517079,782.1387672260137,
6670,3163,2025-08-09,approved,650.7102777941726,740.4471188075001,
4800,3164,2025-04-01,approved,1011.1712839499436,653.0783312875081,
7495,3165,2025-09-04,approved,292.31674167199407,725.8056293970524,
3731,3168,2025-02-17,approved,767.7663718941293,755.3502382901106,
2461,3169,2024-09-29,approved,514.1537211386495,792.0178207216942,
8965,3170,2025-11-26,approved,543.5687198898805,682.5303383074424,
3763,3172,2025-02-04,approved,338.00584617703,751.1321308459121,
2297,3175,2024-08-30,approved,291.3486842972809,640.4789403226771,
1034,3176,2024-04-14,approved,658.1105380156234,728.4449400511147,
6530,3181,2025-08-16,approved,534.2757376472381,652.0057353858637,
2627,3184,2024-10-27,approved,715.771275184469,718.314209971494,
3219,3187,2024-12-01,approved,934.7270363759834,762.5392728103916,
3246,3188,2024-12-23,approved,252.09798409337347,673.7124220477428,
6306,3189,2025-07-07,approved,1466.360137065668,790.8792641050434,
8102,3192,2025-10-09,approved,1465.7939881158654,833.2460544439341,
2357,3194,2024-10-17,approved,372.1270829254656,734.5939337973986,
9591,3196,2025-12-21,approved,906.1662721530377,771.6160645027217,
2469,3198,2024-10-22,approved,486.1231094611903,724.3867696069279,
1231,3199,2024-05-06,approved,1439.774318179583,797.4415500880557,
2934,3201,2024-10-30,approved,362.0448389018823,793.6111543042866,
5070,3202,2025-05-21,approved,715.4475488731473,718.5956803528769,
9134,3207,2025-12-11,approved,556.9748347371549,752.8596354153345,
1760,3210,2024-07-06,approved,480.6759641177849,703.6569155517451,
3348,3211,2024-12-28,approved,857.2771386470525,831.2324937492345,
1201,3212,2024-04-26,approved,738.820214531109,812.0575478634207,
1494,3217,2024-06-18,approved,716.9697519682497,787.3314251459126,
2482,3220,2024-10-14,approved,749.9337550680906,697.103551598242,
1978,3221,2024-08-10,approved,476.2643617364295,739.9527021738767,
4891,3223,2025-04-24,approved,331.23667639338066,805.9051088561358,
3634,3225,2025-01-29,approved,124.84137860359124,727.5442377718788,
5518,3228,2025-06-18,approved,342.72486974124075,755.5005678688805,
2758,3231,2024-11-07,approved,475.6116236962117,838.0491284695587,
1295,3235,2024-05-03,approved,385.3938469675284,753.3003244650712,
4802,3236,2025-04-26,approved,291.7024198377016,666.4150687166995,
2293,3239,2024-09-14,approved,698.6037604890986,717.7719668075362,
1057,3240,2024-04-24,approved,813.2504943619582,700.2814622286135,
3727,3245,2025-02-08,approved,209.89925336142335,793.0499071412464,
4336,3246,2025-03-21,approved,479.4978589655523,637.3902659361937,
4140,3248,2025-03-09,approved,293.1715966958135,706.2077502366097,
6831,3249,2025-08-26,approved,603.2268239270543,696.9643530770823,
1147,3250,2024-04-07,approved,839.0363110858176,762.2030185309516,
2191,3253,2024-09-26,approved,443.65318600464406,811.6325695196015,
8771,3254,2025-11-23,approved,616.7293288317039,815.1677197401426,
1202,3255,2024-04-26,approved,716.329228613009,661.3939582065077,
2459,3257,2024-10-24,approved,687.5664902680527,726.9761382550829,
5589,3258,2025-05-31,approved,832.1315584198383,755.5743391761465,
1239,3262,2024-04-28,approved,517.7139132416422,809.516108946365,
6500,3264,2025-08-04,approved,582.0083716026552,706.4987780009122,
2529,3266,2024-10-06,approved,672.7345774197005,819.6391910234155,
3515,3269,2025-01-27,approved,427.9181945980921,802.3240720337357,
5603,3273,2025-06-08,approved,479.9275685834668,688.4343248937108,
1626,3276,2024-07-08,approved,701.3156693182191,744.4192261310059,
2995,3277,2024-11-11,approved,353.72807232451896,797.4303489549279,
4009,3278,2025-02-16,approved,314.01468783010426,779.3880850843149,
1085,3283,2024-04-25,approved,463.2234212234074,774.1081776356098,
1945,3284,2024-08-16,approved,601.0027262462299,716.4910400750407,
4043,3286,2025-02-14,approved,634.405483716757,748.2070864664241,
4508,3289,2025-04-20,approved,579.0244054940432,646.7571109828223,
1348,3290,2024-05-05,approved,959.8810521003724,768.4567620894053,
8335,3292,2025-11-04,approved,590.819144171344,732.9251373126702,
3711,3293,2025-02-18,approved,996.3402483947988,768.0587474322017,
1289,3294,2024-05-11,approved,740.2630452199968,850.0,
2085,3296,2024-09-04,approved,727.0154429758677,732.3149808652914,
9779,3297,2025-12-24,approved,377.79712974397546,719.6541077585499,
1232,3298,2024-05-18,approved,324.99063457525693,758.7630535504626,
2242,3300,2024-09-13,approved,293.88826689858826,813.6185023061788,
1957,3303,2024-08-15,approved,269.5717116001408,718.6159595979178,
1378,3304,2024-05-25,approved,662.738439537687,776.0705752176111,
2351,3305,2024-10-13,approved,428.4819205656764,708.1551574605708,
1747,3306,2024-07-03,approved,484.59907561779687,657.9063016092597,
8711,3307,2025-11-22,approved,437.2835637825832,722.0445025168084,
2343,3310,2024-10-11,approved,524.3336949188044,789.1327167174229,
3589,3311,2025-01-13,approved,775.4751694282577,830.9423731420177,
1072,3313,2024-04-02,approved,680.9511303780463,755.2999409585925,
6675,3315,2025-08-16,approved,782.6712731111028,736.0832095962533,
5348,3316,2025-05-11,approved,498.37831640869535,765.3756484420693,
2946,3317,2024-10-31,approved,468.5604607202664,688.0158058982934,
2405,3318,2024-10-18,approved,732.6316633568674,787.1255441547506,
6918,3320,2025-08-02,approved,407.7374034600074,616.5152024371407,
6457,3322,2025-08-25,approved,574.6846252647209,745.3218894059123,
3878,3323,2025-02-13,approved,231.75604476800925,669.6963950269665,
2752,3324,2024-11-24,approved,708.8330480920112,839.2179447790247,
2682,3328,2024-10-28,approved,463.2240155986573,607.4657633131372,
4276,3330,2025-03-18,approved,404.5930855355513,767.7171985677547,
1082,3332,2024-04-23,approved,541.8271185651018,820.7270928573565,
3628,3333,2025-01-06,approved,618.9895969521295,761.5945515745748,
2793,3336,2024-11-23,approved,1105.3291828356844,774.448480271072,
5361,3338,2025-05-29,approved,773.4198124122291,714.6176229538077,
1696,3340,2024-07-03,approved,319.78088407612034,743.9421157805875,
3580,3345,2025-01-13,approved,294.0193674987119,688.2251320175882,
5337,3347,2025-05-18,approved,613.4554444637907,813.7632520864296,
3482,3349,2025-01-03,approved,209.7280218211457,727.1012456943032,
3565,3351,2025-01-18,approved,267.81522834035644,754.2252811579842,
3713,3353,2025-02-15,approved,557.7284146614135,765.2692141787564,
8025,3354,2025-10-24,approved,1004.7655578556144,753.3064872340276,
3830,3356,2025-02-09,approved,812.4836457210092,807.7267344765959,
3171,3359,2024-12-16,approved,704.0373881146257,784.3081423252158,
1461,3363,2024-06-06,approved,281.40963336404405,664.5696011792041,
2027,3365,2024-08-11,approved,667.6017288907597,795.0748579796681,
2664,3367,2024-11-20,approved,515.7693888943213,664.8049333133054,
2572,3368,2024-10-01,approved,700.1637232000413,699.6389673610186,
8230,3371,2025-10-26,approved,305.0762621527021,770.2200608887041,
4295,3374,2025-03-07,approved,626.0203565210041,793.7968175745393,
5801,3378,2025-06-14,approved,550.3962506009603,758.9713589135623,
2175,3379,2024-09-13,approved,393.9573798911902,763.4605580570363,
5706,3381,2025-06-01,approved,557.2290344399643,791.7313859338909,
2513,3382,2024-10-19,approved,1160.6028170510451,805.919238891011,
5089,3383,2025-05-25,approved,604.0377095210379,634.739501408708,
1612,3384,2024-06-30,approved,271.4885421682794,736.2805574980254,
7521,3385,2025-08-29,approved,287.9179279657813,642.4452119244679,
6160,3387,2025-07-06,approved,629.0505104180621,829.9976882446574,
2050,3391,2024-09-13,approved,536.4478365754827,735.0314887447776,
8376,3392,2025-11-19,approved,487.8236321973805,828.4199725921419,
3069,3395,2024-12-09,approved,605.6835791266913,652.4812672926855,
3541,3397,2024-12-28,approved,593.0251208605447,754.2587956003955,
6715,3398,2025-08-16,approved,582.2964201730086,742.2188486252004,
7667,3402,2025-10-25,approved,513.9426897377747,709.2059360856396,
3978,3403,2025-02-10,approved,535.9590056064902,794.0912941502445,
2628,3405,2024-11-03,approved,627.6761320455511,722.1905994534809,
2812,3407,2024-10-27,approved,257.79683525199283,693.1781105093607,
8549,3409,2025-11-02,approved,777.9068793162065,788.6449055533881,
1385,3410,2024-05-08,approved,691.4284218181751,810.818279085643,
5560,3412,2025-06-22,approved,334.17030759311046,678.7875871347109,
4843,3414,2025-04-12,approved,1689.4833744319435,814.787177115973,
1730,3415,2024-07-11,approved,292.3035752874122,763.6588917656268,
5159,3418,2025-05-26,approved,389.35366610475785,768.4628630484243,
1989,3420,2024-08-20,approved,859.1069181942476,772.8425226248758,
1349,3421,2024-05-11,approved,346.06743416060647,716.9828468197496,
1803,3427,2024-07-14,approved,445.7341744830633,807.9211059182758,
2950,3428,2024-10-29,approved,806.7608384479197,714.3743048069624,
1755,3429,2024-06-26,approved,842.2970254833245,778.5451015986745,
1577,3432,2024-06-14,approved,370.3241009267796,713.8403977295793,
3158,3433,2024-12-10,approved,1348.498198996324,799.4164992539272,
7871,3434,2025-10-25,approved,363.3415334567344,661.8443036755712,
1226,3437,2024-05-07,approved,267.7100546583917,641.9153493709528,
5539,3438,2025-06-01,approved,505.53877985192497,728.3519565581514,
2549,3439,2024-09-26,approved,613.4574345005974,789.1437004388497,
1678,3440,2024-06-30,approved,288.13066614696965,770.3717238308097,
3312,3442,2024-12-02,approved,216.3934246597001,666.2655828459157,
2181,3445,2024-09-08,approved,817.0165861186492,736.8325799096973,
1281,3450,2024-04-27,approved,315.4912060010293,622.4021991097441,
1990,3451,2024-07-29,approved,419.6518181873144,786.5793860368683,
2076,3452,2024-09-05,approved,1412.2997231990978,788.4533899586427,
1726,3453,2024-07-14,approved,1056.80049294511,686.1788209172568,
2155,3456,2024-09-01,approved,232.14911949572388,661.2940449891564,
2339,3459,2024-10-21,approved,778.6827856054858,793.6689282160876,
1346,3460,2024-05-11,approved,599.1151553638839,802.0356098491765,
4082,3462,2025-03-15,approved,225.8698102635564,634.2052618506106,
3873,3468,2025-02-19,approved,698.9840917307318,686.6268935931616,
2926,3472,2024-11-03,approved,854.6706798333843,829.070936575932,
3678,3474,2025-01-13,approved,567.3475662290408,811.0958110309626,
7223,3475,2025-09-04,approved,136.58511651703105,571.179989136832,
9158,3476,2025-12-06,approved,421.4704557434739,743.0698691814445,
3024,3479,2024-12-15,approved,373.91721110040953,772.0305083053793,
2438,3480,2024-10-08,approved,557.1904680950468,814.1293389336511,
1724,3482,2024-07-25,approved,567.7131075128138,770.7855518722168,
2112,3488,2024-09-02,approved,940.9672255825686,829.0717170411673,
2776,3490,2024-11-01,approved,399.9259406797745,683.6590320465757,
6115,3491,2025-07-07,approved,755.2018810318511,661.8708082021203,
2464,3493,2024-10-23,approved,437.2560604290555,579.3057438648455,
3527,3496,2025-01-15,approved,652.0756872794179,767.036395318295,
4403,3501,2025-02-24,approved,382.2064820700836,750.4366276798451,
1439,3502,2024-06-01,approved,587.8677723514444,832.7452096441746,
2149,3504,2024-08-25,approved,268.50872202030894,814.9309397503647,
5742,3506,2025-06-11,approved,730.8672341710438,802.2308028990677,
3446,3507,2024-11-29,approved,484.5049449358871,735.9583375914835,
1971,3509,2024-08-06,approved,387.4223516612303,850.0,
7039,3510,2025-09-24,approved,525.8856950673252,794.4875358055657,
6995,3512,2025-09-03,approved,949.5244631623848,619.0120907465714,
1855,3514,2024-08-16,approved,309.3273963201701,720.5201607007825,
4579,3519,2025-04-13,approved,542.6658820997428,822.7214782320013,
4484,3520,2025-04-25,approved,916.6487499588342,768.097412196329,
7990,3522,2025-10-28,approved,512.9926542997518,794.0538690028943,
1800,3527,2024-07-22,approved,468.4695451145928,698.3211325212985,
3435,3528,2024-12-09,approved,411.7567648168654,715.0289542798859,
4173,3530,2025-03-02,approved,861.9781085800572,791.6008079466262,
4677,3532,2025-04-22,approved,447.57713433095387,712.4107531266279,
1429,3533,2024-06-02,approved,413.1134751675869,818.7792818621944,
1256,3537,2024-04-27,approved,647.8757875346394,784.8923979298297,
3666,3538,2025-01-19,approved,548.8809757361079,796.0864721897252,
4869,3540,2025-03-29,approved,360.21955580519534,626.2916337257657,
8076,3543,2025-10-03,approved,1393.4842504049784,742.3737031510897,
2265,3547,2024-09-01,approved,501.127776099852,764.1640853914079,
2060,3550,2024-09-13,approved,552.5443901292718,721.938733001985,
5630,3551,2025-06-21,approved,647.7775490306701,719.5656583768097,
3306,3560,2024-11-29,approved,461.3960919006028,848.2044977321154,
3608,3561,2025-01-13,approved,649.1788026096401,808.0423792794703,
4780,3563,2025-04-11,approved,447.5849862706902,808.0610236440123,
5633,3564,2025-05-30,approved,358.3967389931719,732.4865373863848,
6311,3566,2025-07-22,approved,1095.601224325576,768.8193922038226,
2145,3569,2024-09-22,approved,911.1677698573836,729.363599623391,
1325,3570,2024-05-16,approved,751.7435310807269,709.3925661568769,
2974,3571,2024-11-29,approved,671.3084321942822,767.8192833333751,
1583,3577,2024-06-18,approved,363.6285198764196,773.1716840919058,
5535,3580,2025-06-05,approved,525.498122175485,696.5007144546125,
4634,3583,2025-04-25,approved,1239.1575035384467,740.1942085066754,
1605,3585,2024-06-27,approved,502.9657835069068,756.2013977342023,
6792,3589,2025-08-14,approved,420.2674706596952,820.0,
2660,3593,2024-11-22,approved,477.52629397848096,684.1965743248358,
1394,3595,2024-06-15,approved,742.978155346955,772.3158049456504,
1752,3596,2024-06-26,approved,576.4613143640332,685.378698324826,
1661,3597,2024-07-09,approved,294.66462476092465,767.5007952610877,
1358,3599,2024-05-08,approved,490.0838350633442,756.0337694790119,
5811,3603,2025-06-12,approved,485.6809747142331,673.579060707455,
1941,3604,2024-08-02,approved,440.7698422321725,798.1620506109392,
1541,3607,2024-06-06,approved,1373.03945596617,770.5002731224226,
6374,3608,2025-07-12,approved,815.0025010009774,742.1496750194667,
1341,3610,2024-05-02,approved,435.6031319685765,849.4682981243898,
2110,3612,2024-09-02,approved,350.2560617035379,710.6587276271539,
6298,3614,2025-07-15,approved,406.2991371161173,701.4016270264844,
3876,3616,2025-01-29,approved,512.1396363400698,802.7873484306415,
3551,3617,2025-01-18,approved,931.7197223048644,803.4736539061249,
5473,3623,2025-06-23,approved,688.6771032566855,756.0082164042309,
5465,3624,2025-05-30,approved,1466.0471191684612,712.7029032614876,
1218,3625,2024-04-27,approved,767.7413420303695,756.2289052039114,
4348,3626,2025-03-20,approved,1181.9193695805532,715.6501881167858,
2164,3628,2024-09-11,approved,243.41557919337444,729.5589064096796,
9238,3630,2025-12-12,approved,589.491785173724,649.5950889833896,
4347,3632,2025-03-03,approved,829.5229723274016,775.5646670067973,
2994,3633,2024-11-03,approved,715.9718343733952,788.7758888665602,
5802,3636,2025-06-09,approved,441.0461253097589,801.5821088514606,
3542,3639,2025-01-04,approved,1101.174056239143,765.8072818550546,
3079,3640,2024-11-30,approved,708.6819756489153,671.6609288769389,
6392,3647,2025-07-27,approved,414.5666595480417,755.0430062789892,
1609,3649,2024-07-14,approved,517.6916160330281,770.4692244154388,
1689,3650,2024-07-22,approved,552.1146009663555,810.6659248690428,
1646,3651,2024-07-15,approved,278.58968169157083,624.2327509916548,
1845,3652,2024-07-30,approved,626.3625245964244,770.1709789331435,
3914,3653,2025-02-18,approved,670.8385190784054,791.0655913495586,
1390,3655,2024-05-13,approved,775.6017119799529,800.7561139519015,
1740,3657,2024-07-08,approved,421.6622101556476,709.7467775549145,
2468,3659,2024-09-26,approved,918.6710056108498,684.71034511088,
2579,3660,2024-10-07,approved,449.21898414344014,681.8048564970705,
3213,3661,2024-11-28,approved,470.80085275702106,828.1564108555979,
6058,3664,2025-07-18,approved,1182.4104492087374,816.3951304771759,
1647,3665,2024-07-03,approved,314.6293950692416,658.4805632532028,
2200,3666,2024-09-11,approved,167.38963351674275,562.3702641514385,
2679,3671,2024-11-03,approved,205.9414046281452,622.8026352609078,
1428,3675,2024-06-22,approved,906.6757942324218,762.8184886367253,
1576,3677,2024-06-22,approved,843.6121857032587,748.5222937275407,
2167,3678,2024-09-19,approved,393.7060158495217,736.8697569465411,
2895,3683,2024-11-14,approved,613.4843343744359,788.3162827443946,
5415,3685,2025-06-25,approved,455.67248037783634,747.3919210080893,
2120,3686,2024-09-20,approved,505.3781938203639,750.972597860104,
4202,3689,2025-03-10,approved,304.1713801114309,724.1468459966419,
1632,3690,2024-06-28,approved,398.31804449728594,771.9643506097366,
3121,3691,2024-12-10,approved,273.6680556550523,745.2945496812497,
2729,3693,2024-11-20,approved,503.7525363759843,654.4847275660356,
1663,3696,2024-07-04,approved,536.7657608832907,824.7990516617929,
6020,3700,2025-07-06,approved,484.7713129582651,771.496850883939,
3237,3701,2024-12-17,approved,901.9410695219098,784.773634945183,
4388,3702,2025-03-21,approved,375.8497936745877,686.7263202433609,
9368,3704,2025-12-26,approved,706.7849727215788,697.6973472652377,
3127,3705,2024-12-20,approved,353.02795496868094,704.6165223705452,
3474,3706,2025-01-04,approved,723.0762839338261,722.81802819694,
1771,3707,2024-07-03,approved,264.7743325811511,735.730318967909,
9237,3714,2025-12-14,approved,303.28165700325496,623.9839528391535,
4360,3715,2025-03-24,approved,631.6179649479294,706.9383309346073,
1453,3717,2024-06-07,approved,715.8709229900222,795.3858081676025,
5914,3719,2025-07-09,approved,268.8825286894223,762.2701029688575,
1425,3723,2024-06-14,approved,522.8186107038371,723.2583735210625,
4316,3724,2025-03-08,approved,373.9497050164936,742.8697255007103,
1449,3726,2024-06-19,approved,361.3652514239643,639.9050786313694,
8785,3727,2025-11-23,approved,682.429212185327,823.3825686766758,
2906,3728,2024-11-04,approved,198.6085154057084,742.584983935959,
8716,3732,2025-10-31,approved,625.5738829821457,713.8023170007148,
7413,3741,2025-09-10,approved,1284.919433077285,768.1331807333098,
6578,3742,2025-08-12,approved,787.8077840531934,827.4715320183459,
4945,3743,2025-05-17,approved,380.5269112747173,712.8793107723776,
1672,3744,2024-07-24,approved,1088.0849564178718,742.4307352418681,
6534,3745,2025-08-03,approved,1025.8352368901108,735.8731128315095,
3892,3747,2025-02-19,approved,311.1313633583231,626.1348749592855,
6901,3749,2025-08-13,approved,611.0413457765103,734.2968912466577,
1840,3751,2024-08-23,approved,491.83402027152346,725.0726038322292,
3945,3752,2025-01-30,approved,1189.830552772577,786.7524018110956,
6221,3753,2025-07-17,approved,626.259190431602,749.5003638182762,
2132,3754,2024-09-03,approved,514.3876483771695,759.127097195998,
1736,3755,2024-07-11,approved,917.8508491970584,781.1499273578424,
2455,3759,2024-10-04,approved,599.3234691451094,787.7519170192328,
3755,3762,2025-02-19,approved,562.272119495299,743.8617898562632,
2739,3763,2024-10-31,approved,302.0320224701272,747.4472349806924,
7531,3766,2025-09-04,approved,432.1297611623612,779.2800972098639,
5353,3767,2025-05-16,approved,384.9380101225851,792.2390136526404,
2477,3768,2024-10-23,approved,623.7022768371224,850.0,
4252,3774,2025-03-13,approved,276.7730806143026,640.380195204447,
3317,3775,2024-12-21,approved,461.6520482633883,790.4897299585191,
5281,3776,2025-04-29,approved,1316.3886873090755,821.3016108175857,
4525,3778,2025-04-05,approved,459.9526317904085,769.2824805500474,
1974,3782,2024-07-30,approved,358.59116441418394,785.8490256786796,
5563,3783,2025-06-11,approved,439.3130292365305,736.9590768201882,
6811,3784,2025-07-30,approved,343.2127774220156,591.388178735044,
1798,3785,2024-07-13,approved,1620.5573305828282,745.0713005532773,
6636,3786,2025-08-06,approved,720.3255150277031,796.5329329151026,
2024,3788,2024-08-08,approved,1074.4873948373902,739.469664107434,
4650,3790,2025-03-31,approved,1128.23923985255,732.585151744124,
2177,3793,2024-09-07,approved,1170.1411503603422,737.681959554685,
7023,3795,2025-08-31,approved,459.6542715418764,741.8035481817294,
2100,3797,2024-09-09,approved,708.5525880523043,780.4965698641527,
1832,3800,2024-08-14,approved,831.4490294963103,831.3199688858557,
3415,3801,2024-12-08,approved,320.4442013142493,718.9920872279066,
2427,3804,2024-10-24,approved,395.740989482801,762.1552418582794,
2442,3806,2024-10-16,approved,1008.1265915334454,823.2664406432507,
8152,3807,2025-09-27,approved,552.3356976977454,761.4231793257331,
1721,3809,2024-07-22,approved,1141.8156483927446,744.9873381926612,
2399,3810,2024-10-20,approved,652.2298263408179,776.7205007868411,
3193,3813,2024-12-29,approved,400.2252259167395,610.2771624571994,
2413,3815,2024-10-18,approved,938.6106527070864,794.0313437269507,
5578,3820,2025-06-07,approved,655.385190687093,691.9170392958162,
7417,3824,2025-09-25,approved,809.9234733473288,712.3701716978557,
3568,3825,2024-12-29,approved,811.2139720377039,781.552968374518,
4498,3827,2025-04-06,approved,598.0573973292137,802.667760103412,
2393,3828,2024-10-09,approved,1196.1772385339073,808.8521994850378,
1748,3829,2024-06-27,approved,527.5069396825536,784.6024640337009,
4195,3831,2025-02-27,approved,497.0860749256303,729.7734881347778,
3770,3832,2025-02-06,approved,898.6576503898689,764.7051239231275,
5772,3833,2025-05-29,approved,717.0432648601133,724.3492668868961,
2169,3835,2024-09-01,approved,525.1329620723002,728.7323468003505,
4274,3837,2025-03-23,approved,1025.777978509287,773.6465982170159,
3860,3838,2025-01-30,approved,662.8871437909827,769.628379694871,
7817,3839,2025-10-03,approved,1008.8066202598534,779.6480988210436,
5921,3840,2025-07-20,approved,976.507008641684,761.1588440604755,
2289,3843,2024-09-08,approved,737.9345435499416,660.049499654891,
1802,3847,2024-07-02,approved,483.7340186384589,741.6837613106699,
4178,3848,2025-03-23,approved,542.1063710291936,777.0523577332638,
5392,3849,2025-05-26,approved,422.5563628780965,814.2705160931757,
2160,3855,2024-09-13,approved,774.8355856160525,800.1009640376443,
3752,3856,2025-02-08,approved,558.0877848496126,793.807011498107,
9668,3857,2025-12-15,approved,284.06392260882666,679.7133713197727,
1952,3859,2024-08-16,approved,415.9861092836846,699.7394137811139,
2785,3861,2024-10-27,approved,610.9468443559397,804.1016758219712,
1887,3863,2024-07-27,approved,666.7221775406197,745.6858026071302,
6176,3864,2025-06-28,approved,638.5891496792726,749.8274290953016,
2952,3866,2024-11-26,approved,556.5835368452603,793.5132420785956,
2870,3868,2024-11-16,approved,369.9327728135413,691.3224437936004,
3606,3870,2025-01-24,approved,494.09398906629343,663.5554670656668,
7952,3875,2025-10-15,approved,554.0933161736227,664.0014281639292,
1817,3876,2024-08-12,approved,773.3201093585989,758.734913857744,
2083,3877,2024-09-26,approved,640.5410347439444,717.1908818220063,
1758,3879,2024-07-23,approved,694.8369050748105,790.1898430339751,
3674,3880,2025-01-09,approved,552.5423877767225,785.026774386279,
3421,3881,2024-12-29,approved,428.6375128668605,703.2797245922322,
2589,3882,2024-09-27,approved,290.5811300835737,751.2893524261012,
5905,3883,2025-07-15,approved,413.9363759877517,730.9188964838532,
6385,3887,2025-07-01,approved,567.3291070087574,759.3479029670508,
2195,3888,2024-08-29,approved,882.1730738080505,750.9572762797884,
1486,3889,2024-06-18,approved,483.4010657963268,688.046313049221,
1480,3890,2024-06-07,approved,552.4272771681829,733.447603313447,
3292,3892,2024-11-29,approved,207.62826305552397,664.9076341904939,
5383,3893,2025-05-16,approved,408.0368875605741,730.1450881792866,
1573,3894,2024-05-28,approved,857.6371911682485,769.762933554393,
3974,3904,2025-02-13,approved,580.6787052576238,753.9796195726057,
2932,3906,2024-10-30,approved,827.2381744243635,808.1202047674491,
6086,3909,2025-07-19,approved,592.1388881463178,791.827180453719,
2377,3910,2024-10-13,approved,745.8181876675051,815.0045779282467,
2198,3911,2024-08-31,approved,543.9839347071955,818.4527655779851,
4773,3913,2025-04-25,approved,664.1692152348788,759.4648614342399,
1618,3914,2024-07-08,approved,1186.3310964000889,791.189389217479,
1531,3915,2024-06-22,approved,604.6597509397358,747.8271044455777,
7269,3918,2025-09-02,approved,651.9567937339912,758.806605413804,
9583,3919,2025-12-11,approved,828.6958557728842,759.9948160066511,
9180,3922,2025-11-28,approved,672.8008953105476,748.8941073767667,
1804,3924,2024-07-05,approved,670.1039732627861,760.5982555248918,
3789,3930,2025-02-06,approved,185.9183231837312,664.0857701011422,
1773,3932,2024-06-26,approved,1000.6237246725196,835.0567925292594,
1790,3933,2024-07-18,approved,353.7249477329383,760.6676286985596,
2296,3936,2024-08-31,approved,828.0831820965851,743.6473484170557,
4323,3938,2025-03-17,approved,1080.785485667065,795.6205591093619,
2814,3941,2024-10-27,approved,356.37668519864656,598.1068864667589,
2884,3943,2024-11-02,approved,542.5493150640601,803.4202060114333,
4694,3945,2025-04-16,approved,278.01187170845964,646.6752379811618,
1869,3946,2024-08-27,approved,573.5678568390573,736.3346656638289,
2707,3947,2024-11-08,approved,758.9042646132815,717.6184755820715,
9677,3951,2025-12-27,approved,675.5198526457169,822.3887383382488,
1879,3952,2024-07-31,approved,287.8887041137937,667.1596653655033,
5940,3955,2025-06-28,approved,1209.155631366042,783.1481630057417,
5455,3956,2025-06-11,approved,220.20465998367493,737.7269123590194,
2325,3957,2024-10-15,approved,938.1464588071988,836.2846304743224,
1976,3962,2024-08-23,approved,590.1919758647873,812.5811624907197,
2646,3964,2024-11-23,approved,248.79697739452735,709.4037833164978,
2036,3965,2024-08-10,approved,814.454632725051,736.3700931145434,
1897,3966,2024-08-24,approved,1089.0343279157014,764.1074501982685,
2639,3968,2024-11-24,approved,226.48009397425787,704.2972130394007,
4326,3969,2025-03-30,approved,942.41591708898,754.6476983877917,
