payment_id,loan_id,payment_date,payment_amount,paid_principal,paid_fee_interest,payment_type
5852,1035,2024-08-11,56.53,50.78,5.75,scheduled
5853,1035,2024-09-09,56.53,51.28,5.25,scheduled
5854,1035,2024-10-12,56.53,51.78,4.75,scheduled
5855,1035,2024-11-13,56.53,52.29,4.24,scheduled
5856,1035,2024-12-11,56.53,52.8,3.73,scheduled
5857,1035,2025-01-15,56.53,53.32,3.21,scheduled
5858,1035,2025-02-11,56.53,53.84,2.69,scheduled
5859,1035,2025-03-15,56.53,54.37,2.16,scheduled
5860,1035,2025-04-09,56.53,54.9,1.63,scheduled
5861,1035,2025-05-10,56.53,55.44,1.09,scheduled
5862,1035,2025-06-09,56.52,55.97,0.55,scheduled
5863,1036,2024-07-27,137.07,129.69,7.38,scheduled
5864,1036,2024-09-05,137.08,130.9,6.18,scheduled
5865,1036,2024-09-27,137.08,132.11,4.97,scheduled
5866,1036,2024-10-28,137.07,133.33,3.74,scheduled
5867,1036,2024-11-23,137.08,134.57,2.51,scheduled
5868,1036,2024-12-23,137.08,135.82,1.26,scheduled
5869,1037,2024-07-11,65.24,60.7,4.54,scheduled
5870,1037,2024-08-13,65.25,61.44,3.81,scheduled
5871,1037,2024-10-23,65.24,62.18,3.06,scheduled
5872,1037,2024-10-07,65.24,62.93,2.31,scheduled
5873,1037,2024-11-14,65.24,63.69,1.55,scheduled
5874,1037,2024-12-09,65.25,64.47,0.78,scheduled
5881,1039,2024-07-14,163.85,157.74,6.11,scheduled
5882,1039,2024-08-11,163.85,159.24,4.61,scheduled
5883,1039,2024-09-15,163.86,160.77,3.09,scheduled
5884,1039,2024-10-17,163.85,162.3,1.55,scheduled
5885,1040,2024-07-14,48.91,45.5,3.41,scheduled
5886,1040,2024-08-07,48.91,46.05,2.86,scheduled
5887,1040,2024-09-14,48.91,46.61,2.3,scheduled
5888,1040,2024-10-12,48.91,47.17,1.74,scheduled
5889,1040,2024-11-08,48.91,47.75,1.16,scheduled
5890,1040,2024-12-07,48.92,48.33,0.59,scheduled
5907,1043,2024-07-23,135.56,130.54,5.02,scheduled
5908,1043,2024-08-24,135.56,131.78,3.78,scheduled
5909,1043,2024-09-19,135.56,133.03,2.53,scheduled
5910,1043,2024-10-21,135.55,134.28,1.27,scheduled
5911,1044,2024-07-23,37.14,30.76,6.38,partial
5912,1044,2024-08-12,122.27,116.93,5.34,scheduled
5913,1044,2024-09-18,122.27,117.98,4.29,scheduled
5914,1044,2024-11-03,79.35,76.12,3.23,partial
5915,1044,2025-01-11,122.28,120.11,2.17,scheduled
5916,1044,2024-12-11,122.27,121.18,1.09,scheduled
5935,1047,2024-07-30,75.44,69.29,6.15,partial
5936,1047,2024-08-07,106.77,102.13,4.64,scheduled
5937,1047,2024-09-09,106.78,103.66,3.12,scheduled
5938,1047,2024-10-07,106.77,105.2,1.57,scheduled
5939,1048,2024-07-05,68.49,59.5,8.99,scheduled
5940,1048,2024-08-10,68.5,60.21,8.29,scheduled
5941,1048,2024-09-09,68.49,60.91,7.58,scheduled
5942,1048,2024-10-08,68.49,61.63,6.86,scheduled
5943,1048,2024-11-11,68.49,62.36,6.13,scheduled
5944,1048,2024-12-07,68.5,63.1,5.4,scheduled
5945,1048,2025-01-05,68.49,63.84,4.65,scheduled
5946,1048,2025-02-05,68.49,64.59,3.9,scheduled
5947,1048,2025-03-06,68.49,65.35,3.14,scheduled
5948,1048,2025-04-09,68.49,66.12,2.37,scheduled
5949,1048,2025-05-11,68.49,66.9,1.59,scheduled
5950,1048,2025-06-08,68.51,67.71,0.8,scheduled
5951,1049,2024-07-12,141.04,136.37,4.67,scheduled
5952,1049,2024-08-10,141.04,137.52,3.52,scheduled
5953,1049,2024-09-10,141.04,138.68,2.36,scheduled
5954,1049,2024-10-15,141.04,139.86,1.18,scheduled
5955,1050,2024-07-15,44.66,38.63,6.03,scheduled
5956,1050,2024-08-18,44.66,39.1,5.56,scheduled
5957,1050,2024-09-22,44.65,39.57,5.08,scheduled
5958,1050,2024-10-22,44.65,40.05,4.6,scheduled
5959,1050,2024-12-06,44.65,40.54,4.11,scheduled
5960,1050,2024-12-20,44.65,41.03,3.62,scheduled
5961,1050,2025-01-20,44.65,41.53,3.12,scheduled
5962,1050,2025-02-21,44.66,42.04,2.62,scheduled
5963,1050,2025-03-20,44.66,42.55,2.11,scheduled
5964,1050,2025-04-19,44.66,43.07,1.59,scheduled
5965,1050,2025-05-19,44.66,43.59,1.07,scheduled
5966,1050,2025-06-22,44.65,44.11,0.54,scheduled
5979,1053,2024-07-20,124.66,118.6,6.06,scheduled
5980,1053,2024-08-22,124.66,120.09,4.57,scheduled
5981,1053,2024-09-20,124.66,121.59,3.07,scheduled
5982,1053,2024-10-22,124.66,123.12,1.54,scheduled
5989,1055,2024-07-18,56.67,49.65,7.02,scheduled
5990,1055,2024-08-15,56.67,50.2,6.47,scheduled
5991,1055,2024-09-17,56.67,50.76,5.91,scheduled
5992,1055,2024-10-17,56.67,51.32,5.35,scheduled
5993,1055,2024-12-07,56.67,51.89,4.78,scheduled
5994,1055,2024-12-14,56.68,52.47,4.21,scheduled
5995,1055,2025-01-19,56.68,53.05,3.63,scheduled
5996,1055,2025-02-18,56.67,53.63,3.04,scheduled
5997,1055,2025-03-19,56.67,54.23,2.44,scheduled
5998,1055,2025-04-15,56.67,54.83,1.84,scheduled
5999,1055,2025-05-21,56.68,55.44,1.24,scheduled
6000,1055,2025-06-19,56.67,56.05,0.62,scheduled
6001,1056,2024-07-17,80.98,72.1,8.88,scheduled
6002,1056,2024-08-18,80.98,72.8,8.18,scheduled
6003,1056,2024-09-17,80.98,73.51,7.47,scheduled
6004,1056,2024-10-22,80.98,74.22,6.76,scheduled
6005,1056,2024-11-20,80.98,74.94,6.04,scheduled
6006,1056,2024-12-19,80.98,75.67,5.31,scheduled
6007,1056,2025-01-15,80.98,76.41,4.57,scheduled
6008,1056,2025-02-18,80.98,77.15,3.83,scheduled
6009,1056,2025-03-19,80.98,77.9,3.08,scheduled
6010,1056,2025-04-17,80.98,78.66,2.32,scheduled
6011,1056,2025-05-16,80.98,79.43,1.55,scheduled
6012,1056,2025-06-16,80.97,80.19,0.78,scheduled
6013,1057,2024-07-16,125.28,117.3,7.98,scheduled
6014,1057,2024-08-16,125.27,119.24,6.03,scheduled
6015,1057,2024-09-11,125.27,121.22,4.05,scheduled
6016,1057,2024-10-11,125.28,123.24,2.04,scheduled
6017,1058,2024-07-18,116.59,110.68,5.91,scheduled
6018,1058,2024-09-08,116.59,112.13,4.46,scheduled
6019,1058,2024-09-12,116.59,113.6,2.99,scheduled
6020,1058,2024-10-17,116.6,115.09,1.51,scheduled
6033,1060,2024-07-21,123.13,116.94,6.19,scheduled
6034,1060,2024-08-28,123.13,117.95,5.18,scheduled
6035,1060,2024-09-28,123.13,118.97,4.16,scheduled
6036,1060,2024-10-28,123.14,120.0,3.14,scheduled
6037,1060,2024-11-26,123.13,121.03,2.1,scheduled
6038,1060,2024-12-21,123.13,122.08,1.05,scheduled
6039,1061,2024-07-19,175.0,166.34,8.66,scheduled
6040,1061,2024-08-18,174.99,168.46,6.53,scheduled
6041,1061,2024-09-18,174.99,170.61,4.38,scheduled
6042,1061,2024-11-10,175.01,172.8,2.21,scheduled
6043,1062,2024-07-30,107.89,102.85,5.04,scheduled
6044,1062,2024-10-07,107.89,104.09,3.8,scheduled
6045,1062,2024-10-01,107.9,105.35,2.55,scheduled
6046,1062,2024-10-31,107.9,106.62,1.28,scheduled
6059,1064,2024-07-13,123.11,116.73,6.38,scheduled
6060,1064,2024-08-12,123.1,118.29,4.81,scheduled
6061,1064,2024-09-13,123.1,119.87,3.23,scheduled
6062,1064,2024-10-16,123.11,121.48,1.63,scheduled
6063,1065,2024-07-27,170.56,159.79,10.77,scheduled
6064,1065,2024-08-21,170.56,162.42,8.14,scheduled
6065,1065,2024-09-22,170.56,165.09,5.47,scheduled
6066,1065,2024-10-22,170.56,167.8,2.76,scheduled
6067,1066,2024-07-20,228.64,220.95,7.69,scheduled
6068,1066,2024-08-19,228.64,222.85,5.79,scheduled
6069,1066,2024-09-20,228.64,224.76,3.88,scheduled
6070,1066,2024-11-05,228.63,226.68,1.95,scheduled
6071,1067,2024-07-19,126.29,120.72,5.57,scheduled
6072,1067,2024-08-18,126.29,122.09,4.2,scheduled
6073,1067,2024-09-15,126.29,123.47,2.82,scheduled
6074,1067,2024-10-18,126.29,124.87,1.42,scheduled
6081,1069,2024-08-02,63.94,59.55,4.39,scheduled
6082,1069,2024-09-27,52.33,48.65,3.68,partial
6083,1069,2024-10-01,63.94,60.98,2.96,scheduled
6084,1069,2024-10-29,63.95,61.71,2.24,scheduled
6085,1069,2024-11-29,63.95,62.45,1.5,scheduled
6086,1069,2024-12-30,63.95,63.2,0.75,scheduled
6099,1071,2024-07-10,97.79,92.71,5.08,scheduled
6100,1071,2024-08-10,97.79,93.54,4.25,scheduled
6101,1071,2024-09-15,97.8,94.38,3.42,scheduled
6102,1071,2024-10-08,97.8,95.22,2.58,scheduled
6103,1071,2024-11-14,97.79,96.07,1.72,scheduled
6104,1071,2024-12-09,97.79,96.92,0.87,scheduled
6111,1073,2024-07-03,32.31,28.64,3.67,scheduled
6112,1073,2024-08-09,32.31,28.93,3.38,scheduled
6113,1073,2024-09-03,32.31,29.22,3.09,scheduled
6114,1073,2024-10-07,32.31,29.52,2.79,scheduled
6115,1073,2024-11-10,32.31,29.82,2.49,scheduled
6116,1073,2024-12-09,32.31,30.12,2.19,scheduled
6117,1073,2025-01-07,32.31,30.42,1.89,scheduled
6118,1073,2025-02-03,32.31,30.73,1.58,scheduled
6119,1073,2025-03-05,32.31,31.04,1.27,scheduled
6120,1073,2025-04-09,32.31,31.35,0.96,scheduled
6121,1073,2025-05-04,32.31,31.67,0.64,scheduled
6122,1073,2025-06-04,32.32,32.0,0.32,scheduled
6123,1074,2024-07-29,150.62,138.68,11.94,scheduled
6124,1074,2024-08-25,150.62,140.6,10.02,scheduled
6125,1074,2024-09-26,150.62,142.55,8.07,scheduled
6126,1074,2024-11-17,150.63,144.53,6.1,scheduled
6127,1074,2024-11-27,150.62,146.53,4.09,scheduled
6128,1074,2024-12-26,150.63,148.57,2.06,scheduled
6135,1076,2024-07-19,123.36,118.65,4.71,scheduled
6136,1076,2024-08-15,123.36,119.81,3.55,scheduled
6137,1076,2024-09-16,123.36,120.98,2.38,scheduled
6138,1076,2024-10-14,123.35,122.16,1.19,scheduled
6139,1077,2024-07-16,232.66,220.64,12.02,scheduled
6140,1077,2024-08-12,232.66,222.6,10.06,scheduled
6141,1077,2024-09-16,232.66,224.57,8.09,scheduled
6142,1077,2024-10-14,232.66,226.57,6.09,scheduled
6143,1077,2024-12-18,232.66,228.58,4.08,scheduled
6144,1077,2024-12-11,232.65,230.6,2.05,scheduled
6145,1078,2024-07-10,93.22,86.5,6.72,scheduled
6146,1078,2024-08-19,93.22,87.59,5.63,scheduled
6147,1078,2024-09-14,93.21,88.68,4.53,scheduled
6148,1078,2025-01-01,93.22,89.8,3.42,scheduled
6149,1078,2024-11-12,93.21,90.92,2.29,scheduled
6150,1078,2024-12-10,93.21,92.06,1.15,scheduled
6151,1079,2024-07-09,56.58,52.62,3.96,scheduled
6152,1079,2024-08-04,56.58,53.26,3.32,scheduled
6153,1079,2024-09-05,56.58,53.91,2.67,scheduled
6154,1079,2024-10-26,56.59,54.57,2.02,scheduled
6155,1079,2024-11-06,56.58,55.23,1.35,scheduled
6156,1079,2024-12-27,56.58,55.9,0.68,scheduled
6157,1080,2024-07-17,124.82,120.77,4.05,scheduled
6158,1080,2024-08-17,124.82,121.77,3.05,scheduled
6159,1080,2024-10-07,124.81,122.77,2.04,scheduled
6160,1080,2024-10-19,124.82,123.79,1.03,scheduled
6161,1081,2024-08-12,118.81,114.78,4.03,scheduled
6162,1081,2024-08-19,118.81,115.77,3.04,scheduled
6163,1081,2024-09-16,118.81,116.78,2.03,scheduled
6164,1081,2024-10-18,118.81,117.79,1.02,scheduled
6165,1082,2024-07-08,249.3,238.82,10.48,scheduled
6166,1082,2024-08-05,249.3,241.4,7.9,scheduled
6167,1082,2024-09-26,249.29,244.0,5.29,scheduled
6168,1082,2024-10-09,249.29,246.63,2.66,scheduled
6169,1083,2024-07-14,235.42,225.42,10.0,scheduled
6170,1083,2024-08-15,235.42,227.88,7.54,scheduled
6171,1083,2024-09-16,235.43,230.37,5.06,scheduled
6172,1083,2024-10-12,235.42,232.88,2.54,scheduled
6173,1084,2024-07-11,90.09,85.38,4.71,scheduled
6174,1084,2024-08-14,90.08,86.14,3.94,scheduled
6175,1084,2024-09-15,90.09,86.92,3.17,scheduled
6176,1084,2024-10-17,90.09,87.7,2.39,scheduled
6177,1084,2024-11-11,90.09,88.49,1.6,scheduled
6178,1084,2024-12-15,90.08,89.28,0.8,scheduled
6179,1085,2024-07-15,30.86,29.12,1.74,scheduled
6180,1085,2024-08-16,30.86,29.55,1.31,scheduled
6181,1085,2024-09-21,30.86,29.98,0.88,scheduled
6182,1085,2024-10-18,30.85,30.41,0.44,scheduled
6189,1087,2024-07-29,104.79,97.98,6.81,scheduled
6190,1087,2024-09-24,104.79,99.08,5.71,scheduled
6191,1087,2024-09-29,104.79,100.2,4.59,scheduled
6192,1087,2024-11-13,104.78,101.32,3.46,scheduled
6193,1087,2024-11-26,104.78,102.46,2.32,scheduled
6194,1087,2024-12-31,104.79,103.62,1.17,scheduled
6195,1088,2024-07-23,53.68,50.92,2.76,scheduled
6196,1088,2024-08-29,53.68,51.37,2.31,scheduled
6197,1088,2024-09-23,53.68,51.82,1.86,scheduled
6198,1088,2024-10-24,53.68,52.28,1.4,scheduled
6199,1088,2024-11-24,53.68,52.74,0.94,scheduled
6200,1088,2024-12-23,53.68,53.21,0.47,scheduled
6201,1089,2024-07-10,58.74,53.06,5.68,scheduled
6202,1089,2024-08-06,58.74,53.51,5.23,scheduled
6203,1089,2024-09-06,58.74,53.97,4.77,scheduled
6204,1089,2024-10-08,58.74,54.43,4.31,scheduled
6205,1089,2024-11-04,58.74,54.89,3.85,scheduled
6206,1089,2024-12-07,58.74,55.36,3.38,scheduled
6207,1089,2025-01-04,58.74,55.83,2.91,scheduled
6208,1089,2025-02-04,58.74,56.3,2.44,scheduled
6209,1089,2025-03-10,58.74,56.78,1.96,scheduled
6210,1089,2025-04-03,58.74,57.27,1.47,scheduled
6211,1089,2025-05-03,58.74,57.75,0.99,scheduled
6212,1089,2025-06-10,58.75,58.25,0.5,scheduled
6213,1090,2024-07-09,51.26,46.16,5.1,partial
6214,1090,2024-08-08,104.78,100.93,3.85,scheduled
6215,1090,2024-09-07,104.78,102.2,2.58,scheduled
6216,1090,2024-10-05,104.78,103.48,1.3,scheduled
6217,1091,2024-07-12,41.5,35.35,6.15,scheduled
6218,1091,2024-08-13,41.5,35.83,5.67,scheduled
6219,1091,2024-09-13,41.5,36.31,5.19,scheduled
6220,1091,2024-10-11,41.5,36.8,4.7,scheduled
6221,1091,2024-11-08,41.51,37.3,4.21,scheduled
6222,1091,2024-12-11,41.51,37.8,3.71,scheduled
6223,1091,2025-01-10,41.51,38.31,3.2,scheduled
6224,1091,2025-02-15,41.5,38.82,2.68,scheduled
6225,1091,2025-03-12,41.5,39.34,2.16,scheduled
6226,1091,2025-04-11,41.5,39.87,1.63,scheduled
6227,1091,2025-05-08,41.5,40.41,1.09,scheduled
6228,1091,2025-06-10,41.51,40.96,0.55,scheduled
6237,1094,2024-07-09,351.71,338.25,13.46,scheduled
6238,1094,2024-08-14,351.71,341.57,10.14,scheduled
6239,1094,2024-09-07,351.71,344.92,6.79,scheduled
6240,1094,2024-10-14,351.71,348.3,3.41,scheduled
6245,1096,2024-08-06,58.44,54.51,3.93,scheduled
6246,1096,2024-08-31,58.45,55.47,2.98,scheduled
6247,1096,2024-10-02,58.44,56.44,2.0,scheduled
6248,1096,2024-10-29,58.44,57.43,1.01,scheduled
6249,1097,2024-09-18,40.46,35.43,5.03,scheduled
6250,1097,2024-08-21,40.47,35.83,4.64,scheduled
6251,1097,2024-09-19,40.46,36.22,4.24,scheduled
6252,1097,2024-10-21,40.47,36.63,3.84,scheduled
6253,1097,2024-11-17,40.46,37.03,3.43,scheduled
6254,1097,2024-12-18,40.47,37.45,3.02,scheduled
6255,1097,2025-01-21,40.46,37.86,2.6,scheduled
6256,1097,2025-02-16,40.47,38.29,2.18,scheduled
6257,1097,2025-03-23,40.46,38.71,1.75,scheduled
6258,1097,2025-04-19,40.46,39.14,1.32,scheduled
6259,1097,2025-05-30,40.47,39.58,0.89,scheduled
6260,1097,2025-06-19,40.47,40.02,0.45,scheduled
6261,1098,2024-08-03,120.54,112.6,7.94,scheduled
6262,1098,2024-08-05,120.55,113.89,6.66,scheduled
6263,1098,2024-09-06,120.55,115.19,5.36,scheduled
6264,1098,2024-10-05,120.55,116.51,4.04,scheduled
6265,1098,2024-11-09,120.55,117.84,2.71,scheduled
6266,1098,2024-12-08,120.55,119.19,1.36,scheduled
6267,1100,2024-07-09,46.06,39.86,6.2,scheduled
6268,1100,2024-09-03,46.06,40.34,5.72,scheduled
6269,1100,2024-09-15,46.06,40.83,5.23,scheduled
6270,1100,2024-10-11,46.06,41.33,4.73,scheduled
6271,1100,2024-11-08,46.06,41.83,4.23,scheduled
6272,1100,2024-12-08,46.07,42.34,3.73,scheduled
6273,1100,2025-01-10,46.06,42.85,3.21,scheduled
6274,1100,2025-02-11,46.06,43.37,2.69,scheduled
6275,1100,2025-03-15,46.06,43.89,2.17,scheduled
6276,1100,2025-04-11,46.07,44.43,1.64,scheduled
6277,1100,2025-05-12,46.07,44.97,1.1,scheduled
6278,1100,2025-06-09,46.06,45.51,0.55,scheduled
6285,1102,2024-07-06,110.16,100.24,9.92,scheduled
6286,1102,2024-09-15,110.16,101.83,8.33,scheduled
6287,1102,2024-09-08,110.17,103.45,6.72,scheduled
6288,1102,2024-10-06,110.17,105.09,5.08,scheduled
6289,1102,2025-01-13,110.16,106.75,3.41,scheduled
6290,1102,2024-12-03,110.16,108.44,1.72,scheduled
6291,1103,2024-07-17,51.19,47.0,4.19,scheduled
6292,1103,2024-08-21,51.19,47.67,3.52,scheduled
6293,1103,2024-10-09,51.18,48.35,2.83,scheduled
6294,1103,2024-10-17,51.19,49.05,2.14,scheduled
6295,1103,2024-11-16,51.19,49.75,1.44,scheduled
6296,1103,2024-12-26,51.17,50.45,0.72,scheduled
6309,1105,2024-07-16,49.09,43.43,5.66,scheduled
6310,1105,2024-08-22,49.1,43.88,5.22,scheduled
6311,1105,2024-09-17,49.1,44.33,4.77,scheduled
6312,1105,2024-10-22,49.09,44.78,4.31,scheduled
6313,1105,2024-11-18,49.09,45.24,3.85,scheduled
6314,1105,2024-12-21,49.1,45.71,3.39,scheduled
6315,1105,2025-01-23,49.1,46.18,2.92,scheduled
6316,1105,2025-02-19,49.09,46.65,2.44,scheduled
6317,1105,2025-03-22,49.1,47.13,1.97,scheduled
6318,1105,2025-04-22,49.09,47.61,1.48,scheduled
6319,1105,2025-05-21,49.09,48.1,0.99,scheduled
6320,1105,2025-06-19,49.08,48.58,0.5,scheduled
6321,1106,2024-07-24,71.3,66.21,5.09,scheduled
6322,1106,2024-11-12,71.29,67.03,4.26,scheduled
6323,1106,2024-09-28,71.29,67.86,3.43,scheduled
6324,1106,2024-11-22,71.29,68.7,2.59,scheduled
6325,1106,2024-11-28,71.3,69.56,1.74,scheduled
6326,1106,2024-12-25,71.29,70.42,0.87,scheduled
6337,1110,2024-07-07,220.05,211.08,8.97,scheduled
6338,1110,2024-08-06,220.04,213.28,6.76,scheduled
6339,1110,2024-09-06,220.04,215.51,4.53,scheduled
6340,1110,2024-10-06,220.05,217.77,2.28,scheduled
6341,1111,2024-07-24,258.25,248.52,9.73,scheduled
6342,1111,2024-08-23,258.25,250.92,7.33,scheduled
6343,1111,2024-09-22,258.25,253.34,4.91,scheduled
6344,1111,2024-10-28,258.25,255.78,2.47,scheduled
6345,1112,2024-08-20,216.51,207.59,8.92,scheduled
6346,1112,2024-09-02,216.51,209.78,6.73,scheduled
6347,1112,2024-10-06,216.51,212.0,4.51,scheduled
6348,1112,2024-10-29,216.51,214.24,2.27,scheduled
6349,1113,2024-07-19,95.35,90.95,4.4,scheduled
6350,1113,2024-08-24,95.35,92.03,3.32,scheduled
6351,1113,2024-10-07,35.24,33.02,2.22,partial
6352,1113,2024-10-22,95.34,94.22,1.12,scheduled
6375,1118,2024-07-23,282.37,267.92,14.45,scheduled
6376,1118,2024-08-28,282.37,270.28,12.09,scheduled
6377,1118,2024-09-26,282.37,272.65,9.72,scheduled
6378,1118,2024-10-26,282.37,275.05,7.32,scheduled
6379,1118,2024-11-28,282.37,277.47,4.9,scheduled
6380,1118,2024-12-27,282.37,279.91,2.46,scheduled
6381,1119,2024-10-16,66.16,61.83,4.33,partial
6382,1119,2024-09-05,86.7,83.43,3.27,scheduled
6383,1119,2024-10-06,86.7,84.51,2.19,scheduled
6384,1119,2024-11-08,86.69,85.59,1.1,scheduled
6385,1120,2024-08-16,121.8,116.17,5.63,scheduled
6386,1120,2024-09-15,121.81,117.56,4.25,scheduled
6387,1120,2024-10-15,121.81,118.96,2.85,scheduled
6388,1120,2024-11-17,121.8,120.37,1.43,scheduled
6389,1121,2024-08-27,27.69,25.78,1.91,scheduled
6390,1121,2024-09-30,27.68,26.08,1.6,scheduled
6391,1121,2024-10-23,27.69,26.4,1.29,scheduled
6392,1121,2024-11-25,27.68,26.71,0.97,scheduled
6393,1121,2024-12-29,27.68,27.03,0.65,scheduled
6394,1121,2025-01-23,27.69,27.36,0.33,scheduled
6395,1122,2024-08-17,69.17,66.04,3.13,scheduled
6396,1122,2024-09-21,69.17,66.81,2.36,scheduled
6397,1122,2024-10-19,69.17,67.59,1.58,scheduled
6398,1122,2024-11-16,69.16,68.36,0.8,scheduled
6405,1124,2024-08-16,49.88,43.6,6.28,scheduled
6406,1124,2024-09-14,49.87,44.09,5.78,scheduled
6407,1124,2024-10-13,49.88,44.59,5.29,scheduled
6408,1124,2024-11-14,49.88,45.09,4.79,scheduled
6409,1124,2024-12-12,49.88,45.6,4.28,scheduled
6410,1124,2025-01-15,49.88,46.12,3.76,scheduled
6411,1124,2025-02-19,49.88,46.64,3.24,scheduled
6412,1124,2025-03-19,49.88,47.16,2.72,scheduled
6413,1124,2025-04-14,49.88,47.69,2.19,scheduled
6414,1124,2025-05-16,49.88,48.23,1.65,scheduled
6415,1124,2025-06-15,49.88,48.77,1.11,scheduled
6416,1124,2025-07-17,49.89,49.33,0.56,scheduled
6417,1125,2024-09-01,124.81,117.09,7.72,scheduled
6418,1125,2024-10-02,124.8,118.34,6.46,scheduled
6419,1125,2024-11-01,124.8,119.6,5.2,scheduled
6420,1125,2024-12-01,124.8,120.88,3.92,scheduled
6421,1125,2025-01-01,124.81,122.18,2.63,scheduled
6422,1125,2025-01-28,124.8,123.48,1.32,scheduled
6435,1127,2024-08-13,40.46,34.04,6.42,scheduled
6436,1127,2024-09-05,40.47,34.54,5.93,scheduled
6437,1127,2024-10-12,40.46,35.04,5.42,scheduled
6438,1127,2024-11-08,40.46,35.54,4.92,scheduled
6443,1129,2024-08-07,37.23,34.59,2.64,scheduled
6444,1129,2024-09-01,37.23,35.01,2.22,scheduled
6445,1129,2024-10-01,37.23,35.45,1.78,scheduled
6446,1129,2024-11-06,37.24,35.89,1.35,scheduled
6447,1129,2024-12-08,37.23,36.33,0.9,scheduled
6448,1129,2025-01-26,37.22,36.77,0.45,scheduled
6449,1130,2024-08-22,128.84,123.9,4.94,scheduled
6450,1130,2024-09-05,128.84,125.12,3.72,scheduled
6451,1130,2024-10-08,128.84,126.35,2.49,scheduled
6452,1130,2024-11-08,128.85,127.6,1.25,scheduled
6453,1131,2024-08-25,132.08,127.85,4.23,scheduled
6454,1131,2024-09-24,132.07,128.89,3.18,scheduled
6455,1131,2024-10-22,132.08,129.95,2.13,scheduled
6456,1131,2024-11-21,132.07,131.0,1.07,scheduled
6457,1132,2024-08-06,127.11,122.55,4.56,scheduled
6458,1132,2024-09-08,127.11,123.68,3.43,scheduled
6459,1132,2024-10-04,127.11,124.81,2.3,scheduled
6460,1132,2024-11-21,127.1,125.95,1.15,scheduled
6461,1133,2024-08-02,189.15,181.99,7.16,scheduled
6462,1133,2024-09-05,189.15,183.76,5.39,scheduled
6463,1133,2024-10-06,189.15,185.54,3.61,scheduled
6464,1133,2024-11-07,189.15,187.33,1.82,scheduled
6465,1134,2024-07-30,47.26,43.84,3.42,scheduled
6466,1134,2024-08-31,47.27,44.4,2.87,scheduled
6467,1134,2024-10-02,47.27,44.96,2.31,scheduled
6468,1134,2024-11-05,47.26,45.52,1.74,scheduled
6469,1134,2024-12-06,47.27,46.1,1.17,scheduled
6470,1134,2025-01-06,47.26,46.67,0.59,scheduled
6471,1135,2024-08-29,218.63,210.29,8.34,scheduled
6472,1135,2024-11-08,218.63,212.34,6.29,scheduled
6473,1135,2024-10-23,218.63,214.42,4.21,scheduled
6474,1135,2024-11-23,218.63,216.51,2.12,scheduled
6475,1136,2024-08-20,110.33,104.81,5.52,scheduled
6476,1136,2024-09-24,110.33,105.71,4.62,scheduled
6477,1136,2024-10-23,110.33,106.62,3.71,scheduled
6478,1136,2024-11-19,110.34,107.54,2.8,scheduled
6479,1136,2024-12-17,110.33,108.46,1.87,scheduled
6480,1136,2025-01-22,110.33,109.39,0.94,scheduled
6481,1137,2024-08-02,123.3,115.23,8.07,scheduled
6482,1137,2024-09-03,123.3,117.2,6.1,scheduled
6483,1137,2024-10-24,123.3,119.2,4.1,scheduled
6484,1137,2024-11-22,123.29,121.22,2.07,scheduled
6485,1138,2024-08-13,105.11,99.64,5.47,scheduled
6486,1138,2024-09-15,105.11,100.53,4.58,scheduled
6487,1138,2024-10-15,105.11,101.43,3.68,scheduled
6488,1138,2024-11-16,105.11,102.34,2.77,scheduled
6489,1138,2024-12-14,105.11,103.25,1.86,scheduled
6490,1138,2025-02-04,105.11,104.18,0.93,scheduled
6491,1139,2024-08-14,204.41,193.04,11.37,scheduled
6492,1139,2024-09-14,204.41,194.89,9.52,scheduled
6493,1139,2024-10-22,204.41,196.75,7.66,scheduled
6494,1139,2024-12-08,204.41,198.64,5.77,scheduled
6495,1139,2024-12-13,204.41,200.55,3.86,scheduled
6496,1139,2025-01-13,204.4,202.46,1.94,scheduled
6497,1140,2024-09-11,181.94,171.47,10.47,scheduled
6498,1140,2024-09-17,181.94,173.17,8.77,scheduled
6499,1140,2024-10-19,181.94,174.89,7.05,scheduled
6500,1140,2024-11-14,181.94,176.63,5.31,scheduled
6501,1140,2024-12-31,181.94,178.38,3.56,scheduled
6502,1140,2025-01-29,181.94,180.15,1.79,scheduled
6511,1143,2024-10-07,141.18,135.57,5.61,scheduled
6512,1143,2024-10-25,141.18,136.95,4.23,scheduled
6513,1143,2024-10-15,141.17,138.34,2.83,scheduled
6514,1143,2024-11-16,141.17,139.75,1.42,scheduled
6515,1144,2024-08-17,179.59,172.81,6.78,scheduled
6516,1144,2024-09-16,179.59,174.48,5.11,scheduled
6517,1144,2024-10-17,179.58,176.16,3.42,scheduled
6518,1144,2024-11-15,179.59,177.87,1.72,scheduled
6525,1146,2024-08-06,121.75,114.3,7.45,scheduled
6526,1146,2024-09-09,121.75,115.51,6.24,scheduled
6527,1146,2024-10-07,121.75,116.73,5.02,scheduled
6528,1146,2024-11-06,121.75,117.97,3.78,scheduled
6529,1146,2024-12-10,121.74,119.21,2.53,scheduled
6530,1146,2025-01-12,121.74,120.47,1.27,scheduled
6531,1147,2024-08-08,35.17,31.57,3.6,scheduled
6532,1147,2024-10-02,35.18,31.86,3.32,scheduled
